,EVALID,PLOTID,STATECD,CONDID,SUBP,STATUSCD,STANDING_DEAD_CD,SPCD,scientific,NBR_STEMS,DIA,TPA_UNADJ,OWNGRPCD,FIA_LANDUSE,ITREE_LANDUSE,LEAF_AREA_ITREE,CROWN_DIEBACK_CD,IS_MAINTAINED_AREA,IS_STREET_TREE,IS_PLANTED,PLT_CN,MTRE_CN,CND_CN
4600,MilwaukeeWI2023Curr,1535672,55,1,1,Dead,Yes,313,Acer negundo,1,5.5,6.018046286,Private,Multi-family,Multi-family,0,NA,1,0,2,1212688026290480,1640301025290480,1640300979290480
6260,MilwaukeeWI2023Curr,1535493,55,1,1,Live,NA,320,Acer platanoides,1,11.4,6.018046286,Private,Residential,Residential,2638.970588,0,1,0,3,923580,494903906126144,494903896126144
6284,MilwaukeeWI2023Curr,1533871,55,2,1,Live,NA,407,Carya ovata,1,21.5,6.018046286,Private,Residential,Residential,9794.119475,0,1,0,1,1212688062290480,1542785765290480,1542785743290480
6287,MilwaukeeWI2023Curr,1535660,55,1,1,Live,NA,681,Morus alba,1,5.5,6.018046286,Private,Residential,Residential,290.2762898,0,1,0,3,924277,1287172691290480,1287172658290480
6289,MilwaukeeWI2023Curr,1533572,55,1,1,Live,NA,462,Celtis occidentalis,1,15.2,6.018046286,StateLocal,Forest land,Agriculture,7627.969424,0,0,0,2,925197,494905961126144,494905944126144
6290,MilwaukeeWI2023Curr,1533572,55,1,1,Live,NA,544,Fraxinus pennsylvanica,1,5.3,6.018046286,StateLocal,Forest land,Agriculture,304.1827815,10,0,0,2,925197,494905969126144,494905944126144
6293,MilwaukeeWI2023Curr,1533572,55,1,1,Live,NA,544,Fraxinus pennsylvanica,1,7.2,6.018046286,StateLocal,Forest land,Agriculture,293.1072405,10,0,0,2,925197,494905982126144,494905944126144
6294,MilwaukeeWI2023Curr,1533572,55,1,1,Live,NA,544,Fraxinus pennsylvanica,1,5.2,6.018046286,StateLocal,Forest land,Agriculture,282.8706545,10,0,0,2,925197,494905984126144,494905944126144
6295,MilwaukeeWI2023Curr,1533572,55,1,1,Live,NA,544,Fraxinus pennsylvanica,1,7.8,6.018046286,StateLocal,Forest land,Agriculture,445.0261447,10,0,0,2,925197,494905993126144,494905944126144
6301,MilwaukeeWI2023Curr,1533572,55,1,1,Live,NA,544,Fraxinus pennsylvanica,1,6.1,6.018046286,StateLocal,Forest land,Agriculture,541.803652,10,0,0,2,925197,494905960126144,494905944126144
6302,MilwaukeeWI2023Curr,1535256,55,2,1,Live,NA,552,Gleditsia triacanthos,1,24,6.018046286,Private,Residential,Residential,5287.916064,5,1,0,1,925198,494906097126144,494906081126144
6305,MilwaukeeWI2023Curr,1535507,55,1,1,Live,NA,500,Crataegus spp.,1,6,6.018046286,StateLocal,Rights-of-Way,Institutional/Commercial,460.053929,0,1,0,1,924038,942163418290487,942163402290487
6308,MilwaukeeWI2023Curr,1533913,55,2,1,Live,NA,660,Malus spp.,1,9.6,6.018046286,Private,Multi-family,Multi-family,479.077562,30,1,0,1,925235,707810229126144,707810201126144
6309,MilwaukeeWI2023Curr,1533544,55,1,13,Live,NA,320,Acer platanoides,1,4.6,74.96528245,StateLocal,Rights-of-Way,Residential,313.4254285,0,1,0,1,925244,707810275126144,707810255126144
6312,MilwaukeeWI2023Curr,1534025,55,1,1,Live,NA,313,Acer negundo,1,7.7,6.018046286,OtherFederal,Commercial/Industrial,Institutional/Commercial,267.9935763,0,0,0,2,925259,786787124290487,786787099290487
6313,MilwaukeeWI2023Curr,1534335,55,1,1,Live,NA,313,Acer negundo,1,7.3,6.018046286,Private,Residential,Residential,996.2394831,0,0,0,2,925260,786784310290487,786784275290487
6323,MilwaukeeWI2023Curr,1533518,55,1,1,Live,NA,318,Acer saccharum,1,6.3,6.018046286,StateLocal,Forest land,Cemetery/Park/Golf,2634.719532,0,0,0,2,925268,786787195290487,786787167290487
6325,MilwaukeeWI2023Curr,1534007,55,1,1,Live,NA,802,Quercus alba,1,21.4,6.018046286,Private,Residential,Residential,7090.162711,5,1,0,3,925295,942239871290487,942239843290487
6326,MilwaukeeWI2023Curr,1533486,55,1,1,Live,NA,823,Quercus macrocarpa,1,7,6.018046286,StateLocal,Rights-of-Way,Residential,668.4749935,0,1,1,1,982303937290487,1287835857290480,1287835836290480
6327,MilwaukeeWI2023Curr,1533648,55,1,1,Live,NA,313,Acer negundo,1,5.8,6.018046286,StateLocal,Recreation/Cemetery,Cemetery/Park/Golf,349.2249139,0,0,0,2,982303956290487,1287836188290480,1287836159290480
6329,MilwaukeeWI2023Curr,1533813,55,1,1,Live,NA,320,Acer platanoides,1,25.7,6.018046286,StateLocal,Rights-of-Way,Multi-family,7984.237771,0,1,1,1,924232,942153197290487,942153172290487
6332,MilwaukeeWI2023Curr,1533394,55,2,1,Live,NA,974,Ulmus pumila,2,8.9,6.018046286,StateLocal,Forest land,Agriculture,298.3141788,20,0,0,2,925302,942241355290487,942241333290487
6333,MilwaukeeWI2023Curr,1533648,55,1,1,Live,NA,972,Ulmus americana,1,7.1,6.018046286,StateLocal,Recreation/Cemetery,Cemetery/Park/Golf,623.6390118,0,0,0,2,982303956290487,1287836210290480,1287836159290480
6334,MilwaukeeWI2023Curr,1533648,55,1,1,Live,NA,682,Morus rubra,1,6,6.018046286,StateLocal,Recreation/Cemetery,Cemetery/Park/Golf,489.0573183,0,0,0,2,982303956290487,1287836213290480,1287836159290480
6335,MilwaukeeWI2023Curr,1535664,55,2,1,Live,NA,129,Pinus strobus,1,14,6.018046286,Private,Commercial/Industrial,Institutional/Commercial,5643.554033,0,1,0,1,924239,942157501290487,942157468290487
6341,MilwaukeeWI2023Curr,1533516,55,1,1,Live,NA,552,Gleditsia triacanthos,1,21.6,6.018046286,Private,Recreation/Cemetery,Cemetery/Park/Golf,6784.205805,0,1,0,1,982303959290487,1287836462290480,1287836445290480
6342,MilwaukeeWI2023Curr,1533490,55,1,1,Live,NA,241,Thuja occidentalis,1,9.9,6.018046286,Private,Multi-family,Multi-family,862.0112094,0,1,0,3,982303962290487,1287835538290480,1287835515290480
6343,MilwaukeeWI2023Curr,1533975,55,1,12,Live,NA,6918,Rhamnus cathartica,1,1.5,74.96528245,Private,Rights-of-Way,Transportation/Utility,115.791406,0,0,0,2,982303969290487,1287835916290480,1287835879290480
6345,MilwaukeeWI2023Curr,1533610,55,1,1,Live,NA,129,Pinus strobus,1,10,6.018046286,StateLocal,Recreation/Cemetery,Cemetery/Park/Golf,1658.164711,0,1,0,3,925318,942240462290487,942240436290487
6346,MilwaukeeWI2023Curr,1533610,55,1,1,Live,NA,94,Picea glauca,1,11.9,6.018046286,StateLocal,Recreation/Cemetery,Cemetery/Park/Golf,2651.203385,0,0,0,3,925318,942240477290487,942240436290487
6347,MilwaukeeWI2023Curr,1533554,55,1,1,Live,NA,660,Malus spp.,4,15,6.018046286,Private,Residential,Residential,1992.202857,0,1,0,1,1212687921290480,1542785221290480,1542785204290480
6348,MilwaukeeWI2023Curr,1535260,55,1,1,Live,NA,681,Morus alba,1,12.7,6.018046286,Private,Residential,Residential,1010.252129,35,0,0,2,1212687936290480,1640300559290480,1640300527290480
6349,MilwaukeeWI2023Curr,1535260,55,1,1,Live,NA,681,Morus alba,1,7.9,6.018046286,Private,Residential,Residential,567.8749919,20,0,0,2,1212687936290480,1640300564290480,1640300527290480
6354,MilwaukeeWI2023Curr,1535672,55,1,1,Live,NA,544,Fraxinus pennsylvanica,1,5.9,6.018046286,Private,Multi-family,Multi-family,314.4888623,0,1,0,2,1212688026290480,1640301021290480,1640300979290480
6359,MilwaukeeWI2023Curr,1535258,55,2,1,Live,NA,972,Ulmus americana,1,6.9,6.018046286,StateLocal,Forest land,Cemetery/Park/Golf,701.8032618,0,0,0,2,925325,942241928290487,942241891290487
6367,MilwaukeeWI2023Curr,1533524,55,1,1,Live,NA,972,Ulmus americana,1,7.7,6.018046286,Private,Commercial/Industrial,Institutional/Commercial,1056.873302,0,0,0,2,924268,942166482290487,942166462290487
6368,MilwaukeeWI2023Curr,1533608,55,2,1,Live,NA,8813,Tilia cordata,1,10.4,6.018046286,StateLocal,Rights-of-Way,Residential,2016.463072,5,1,1,1,924271,942166567290487,942166548290487
6382,MilwaukeeWI2023Curr,1533903,55,2,1,Live,NA,544,Fraxinus pennsylvanica,1,7.9,6.018046286,Private,Commercial/Industrial,Institutional/Commercial,453.1494497,25,1,0,1,1212691388290480,1542786397290480,1542786368290480
8213,MilwaukeeWI2023Curr,1533372,55,1,1,Dead,No,552,Gleditsia triacanthos,1,NA,6.018046286,OtherFederal,Commercial/Industrial,Institutional/Commercial,NA,NA,NA,NA,NA,1212691339290480,1542786298290480,1542786279290480
8214,MilwaukeeWI2023Curr,1533752,55,1,1,Dead,No,452,Catalpa speciosa,1,NA,6.018046286,Private,Multi-family,Multi-family,NA,NA,NA,NA,NA,1212691355290480,1542785885290480,1542785862290480
8215,MilwaukeeWI2023Curr,1533967,55,1,13,Dead,No,320,Acer platanoides,1,NA,74.96528245,Private,Residential,Residential,NA,NA,NA,NA,NA,1212691368290480,1640300691290480,1640300670290480
8236,MilwaukeeWI2023Curr,1533518,55,1,1,Live,NA,318,Acer saccharum,1,5.7,6.018046286,StateLocal,Forest land,Cemetery/Park/Golf,1743.44581,0,0,0,2,925268,786787201290487,786787167290487
8237,MilwaukeeWI2023Curr,1533518,55,1,1,Live,NA,833,Quercus rubra,1,10.5,6.018046286,StateLocal,Forest land,Cemetery/Park/Golf,4150.435715,0,0,0,2,925268,786787237290487,786787167290487
8246,MilwaukeeWI2023Curr,1533518,55,1,14,Dead,Yes,318,Acer saccharum,1,1.6,74.96528245,StateLocal,Forest land,Cemetery/Park/Golf,0,NA,0,0,2,925268,786787262290487,786787167290487
8247,MilwaukeeWI2023Curr,1533392,55,1,1,Live,NA,975,Ulmus rubra,1,6.4,6.018046286,StateLocal,Forest land,Agriculture,505.8389099,5,0,0,2,925299,942239934290487,942239913290487
8254,MilwaukeeWI2023Curr,1535246,55,1,1,Dead,Yes,544,Fraxinus pennsylvanica,1,7.4,6.018046286,StateLocal,Forest land,Cemetery/Park/Golf,0,NA,0,0,2,925324,942241581290487,942241530290487
8255,MilwaukeeWI2023Curr,1535258,55,2,1,Dead,Yes,541,Fraxinus americana,1,18.1,6.018046286,StateLocal,Forest land,Cemetery/Park/Golf,0,NA,0,0,2,925325,942241920290487,942241891290487
8256,MilwaukeeWI2023Curr,1535268,55,1,1,Dead,Yes,544,Fraxinus pennsylvanica,1,7.2,6.018046286,StateLocal,Forest land,Unused/Other,0,NA,0,0,2,925327,942240834290487,942240790290487
8276,MilwaukeeWI2023Curr,1533602,55,1,13,Dead,No,5147,Acer ginnala,1,NA,74.96528245,Private,Commercial/Industrial,Institutional/Commercial,NA,NA,NA,NA,NA,982303924290487,1287835807290480,1287835779290480
8284,MilwaukeeWI2023Curr,1533648,55,1,14,Dead,Yes,6918,Rhamnus cathartica,2,2.4,74.96528245,StateLocal,Recreation/Cemetery,Cemetery/Park/Golf,0,NA,0,0,2,982303956290487,1287836241290480,1287836159290480
8285,MilwaukeeWI2023Curr,1533975,55,1,1,Dead,Yes,313,Acer negundo,1,5.8,6.018046286,Private,Rights-of-Way,Transportation/Utility,0,NA,0,0,2,982303969290487,1287835903290480,1287835879290480
8286,MilwaukeeWI2023Curr,1534449,55,2,1,Dead,No,541,Fraxinus americana,1,NA,6.018046286,Private,Residential,Residential,NA,NA,NA,NA,NA,982303985290487,1287835641290480,1287835618290480
8296,MilwaukeeWI2023Curr,1535260,55,1,1,Live,NA,681,Morus alba,1,14,6.018046286,Private,Residential,Residential,1948.290942,20,0,0,2,1212687936290480,1640300560290480,1640300527290480
8297,MilwaukeeWI2023Curr,1535260,55,1,13,Dead,Yes,544,Fraxinus pennsylvanica,1,3.5,74.96528245,Private,Residential,Residential,0,NA,0,0,2,1212687936290480,1640300572290480,1640300527290480
8299,MilwaukeeWI2023Curr,1535672,55,1,11,Dead,No,544,Fraxinus pennsylvanica,1,NA,74.96528245,Private,Multi-family,Multi-family,NA,NA,NA,NA,NA,1212688026290480,1640301032290480,1640300979290480
8302,MilwaukeeWI2023Curr,1533871,55,2,1,Live,NA,96,Picea pungens,1,20,6.018046286,Private,Residential,Residential,11878.46867,0,1,0,1,1212688062290480,1542785764290480,1542785743290480
10051,MilwaukeeWI2023Curr,1534011,55,1,1,Live,NA,320,Acer platanoides,1,15.9,6.018046286,StateLocal,Rights-of-Way,Residential,4587.754938,0,1,1,1,925191,494905816126144,494905801126144
10052,MilwaukeeWI2023Curr,1533572,55,1,1,Live,NA,313,Acer negundo,1,6.9,6.018046286,StateLocal,Forest land,Agriculture,1270.761497,0,0,0,2,925197,494905966126144,494905944126144
10059,MilwaukeeWI2023Curr,1533572,55,1,1,Live,NA,544,Fraxinus pennsylvanica,1,12,6.018046286,StateLocal,Forest land,Agriculture,2091.52438,5,0,0,2,925197,494905979126144,494905944126144
10063,MilwaukeeWI2023Curr,1533889,55,2,1,Live,NA,313,Acer negundo,1,6.8,6.018046286,Private,Rights-of-Way,Transportation/Utility,1028.695999,5,0,0,2,925234,707810148126144,707810118126144
10068,MilwaukeeWI2023Curr,1535304,55,1,1,Live,NA,742,Populus deltoides,1,15.4,6.018046286,Private,Residential,Residential,5210.062824,0,1,0,2,925250,707809763126144,707809741126144
10070,MilwaukeeWI2023Curr,1535548,55,2,1,Live,NA,8421,Pyrus calleryana,1,18.6,6.018046286,Private,Commercial/Industrial,Institutional/Commercial,4771.303641,0,1,1,1,924041,942165859290487,942165841290487
10076,MilwaukeeWI2023Curr,1534335,55,1,1,Live,NA,407,Carya ovata,1,14.9,6.018046286,Private,Residential,Residential,3404.81521,0,0,0,3,925260,786784303290487,786784275290487
10077,MilwaukeeWI2023Curr,1534335,55,1,1,Live,NA,802,Quercus alba,1,21,6.018046286,Private,Residential,Residential,9923.955215,0,0,0,3,925260,786784306290487,786784275290487
10078,MilwaukeeWI2023Curr,1533436,55,2,1,Live,NA,68,Juniperus virginiana,1,6.2,6.018046286,Private,Residential,Residential,135.436465,0,1,0,1,925264,786785092290487,786785059290487
10082,MilwaukeeWI2023Curr,1533518,55,1,1,Live,NA,541,Fraxinus americana,1,6.6,6.018046286,StateLocal,Forest land,Cemetery/Park/Golf,3.089853124,99,0,0,2,925268,786787196290487,786787167290487
10086,MilwaukeeWI2023Curr,1533899,55,1,14,Live,NA,313,Acer negundo,1,1.6,74.96528245,Private,Multi-family,Multi-family,84.17031278,0,1,0,1,925293,942241809290487,942241791290487
10087,MilwaukeeWI2023Curr,1533648,55,1,1,Live,NA,901,Robinia pseudoacacia,1,7.2,6.018046286,StateLocal,Recreation/Cemetery,Cemetery/Park/Golf,941.8270809,0,0,0,2,982303956290487,1287836185290480,1287836159290480
10088,MilwaukeeWI2023Curr,1533648,55,1,1,Live,NA,682,Morus rubra,1,9.3,6.018046286,StateLocal,Recreation/Cemetery,Cemetery/Park/Golf,1518.9968,0,0,0,2,982303956290487,1287836195290480,1287836159290480
10093,MilwaukeeWI2023Curr,1533412,55,1,14,Live,NA,972,Ulmus americana,1,2,74.96528245,Private,Commercial/Industrial,Institutional/Commercial,84.0891204,0,0,0,2,925300,942240583290487,942240544290487
10094,MilwaukeeWI2023Curr,1533480,55,1,1,Live,NA,552,Gleditsia triacanthos,1,27.8,6.018046286,StateLocal,Recreation/Cemetery,Cemetery/Park/Golf,9033.779917,5,1,0,1,925305,942240032290487,942240017290487
10095,MilwaukeeWI2023Curr,1533484,55,1,1,Live,NA,681,Morus alba,1,6.1,6.018046286,Private,Multi-family,Multi-family,584.1401582,0,1,0,2,925306,942240365290487,942240346290487
10096,MilwaukeeWI2023Curr,1533648,55,1,1,Live,NA,313,Acer negundo,1,10.2,6.018046286,StateLocal,Recreation/Cemetery,Cemetery/Park/Golf,2517.71045,0,0,0,2,982303956290487,1287836197290480,1287836159290480
10097,MilwaukeeWI2023Curr,1535664,55,1,1,Live,NA,96,Picea pungens,1,10.5,6.018046286,Private,Residential,Residential,2355.924196,0,0,0,1,924239,942157489290487,942157467290487
10098,MilwaukeeWI2023Curr,1535664,55,2,1,Live,NA,91,Picea abies,1,17.7,6.018046286,Private,Commercial/Industrial,Institutional/Commercial,9331.133231,0,1,0,1,924239,942157497290487,942157468290487
10100,MilwaukeeWI2023Curr,1533522,55,1,11,Live,NA,742,Populus deltoides,1,1.1,74.96528245,Private,Forest land,Agriculture,33.33193994,10,0,0,2,925309,942239767290487,942239735290487
10101,MilwaukeeWI2023Curr,1533522,55,1,1,Live,NA,742,Populus deltoides,1,5.1,6.018046286,Private,Forest land,Agriculture,642.5006695,0,0,0,2,925309,942239762290487,942239735290487
10102,MilwaukeeWI2023Curr,1533466,55,1,1,Live,NA,320,Acer platanoides,1,16.5,6.018046286,StateLocal,Rights-of-Way,Residential,3172.258123,15,1,1,1,925311,942241450290487,942241425290487
10103,MilwaukeeWI2023Curr,1533777,55,1,1,Live,NA,317,Acer saccharinum,1,8.8,6.018046286,StateLocal,Commercial/Industrial,Institutional/Commercial,3105.900767,0,1,0,1,982303981290487,1287836490290480,1287836475290480
10107,MilwaukeeWI2023Curr,1533610,55,1,1,Live,NA,129,Pinus strobus,1,10.9,6.018046286,StateLocal,Recreation/Cemetery,Cemetery/Park/Golf,3516.439976,0,1,0,3,925318,942240468290487,942240436290487
10111,MilwaukeeWI2023Curr,1533610,55,1,12,Live,NA,6918,Rhamnus cathartica,1,2.9,74.96528245,StateLocal,Recreation/Cemetery,Cemetery/Park/Golf,159.8962075,0,0,0,2,925318,942240486290487,942240436290487
10112,MilwaukeeWI2023Curr,1533534,55,1,1,Live,NA,602,Juglans nigra,1,9.8,6.018046286,Private,Residential,Residential,2860.972941,0,0,0,2,925319,942242195290487,942242172290487
10115,MilwaukeeWI2023Curr,1535672,55,1,1,Live,NA,681,Morus alba,2,9.2,6.018046286,Private,Multi-family,Multi-family,1146.347539,0,1,0,2,1212688026290480,1640301027290480,1640300979290480
10117,MilwaukeeWI2023Curr,1535258,55,2,13,Live,NA,6918,Rhamnus cathartica,1,1.7,74.96528245,StateLocal,Forest land,Cemetery/Park/Golf,59.9851805,0,0,0,2,925325,942241937290487,942241891290487
10118,MilwaukeeWI2023Curr,1535258,55,2,13,Live,NA,6918,Rhamnus cathartica,2,3.2,74.96528245,StateLocal,Forest land,Cemetery/Park/Golf,240.512373,0,0,0,2,925325,942241939290487,942241891290487
10121,MilwaukeeWI2023Curr,1535268,55,1,1,Live,NA,313,Acer negundo,1,6.6,6.018046286,StateLocal,Forest land,Unused/Other,1191.19592,0,0,0,2,925327,942240829290487,942240790290487
10122,MilwaukeeWI2023Curr,1535268,55,1,1,Dead,Yes,544,Fraxinus pennsylvanica,1,6.4,6.018046286,StateLocal,Forest land,Unused/Other,0,NA,0,0,2,925327,942240838290487,942240790290487
10123,MilwaukeeWI2023Curr,1535268,55,1,1,Dead,Yes,544,Fraxinus pennsylvanica,1,12.2,6.018046286,StateLocal,Forest land,Unused/Other,0,NA,0,0,2,925327,942240851290487,942240790290487
12043,MilwaukeeWI2023Curr,1533578,55,1,1,Live,NA,320,Acer platanoides,1,37.5,6.018046286,Private,Recreation/Cemetery,Cemetery/Park/Golf,22194.34077,0,1,0,1,1212691335290480,1542785500290480,1542785485290480
12044,MilwaukeeWI2023Curr,1533372,55,1,1,Dead,No,544,Fraxinus pennsylvanica,1,NA,6.018046286,OtherFederal,Commercial/Industrial,Institutional/Commercial,NA,NA,NA,NA,NA,1212691339290480,1542786299290480,1542786279290480
12045,MilwaukeeWI2023Curr,1533426,55,1,1,Dead,Yes,91,Picea abies,1,11.7,6.018046286,Private,Multi-family,Multi-family,0,NA,1,0,1,1212691346290480,1542785535290480,1542785515290480
12063,MilwaukeeWI2023Curr,1533550,55,1,1,Live,NA,544,Fraxinus pennsylvanica,1,8.5,6.018046286,Private,Forest land,Agriculture,165.8731841,70,0,0,2,925245,707811504126144,707811475126144
12069,MilwaukeeWI2023Curr,1533518,55,1,1,Dead,Yes,541,Fraxinus americana,1,5.2,6.018046286,StateLocal,Forest land,Cemetery/Park/Golf,0,NA,0,0,2,925268,786787209290487,786787167290487
12076,MilwaukeeWI2023Curr,1534007,55,1,1,Live,NA,317,Acer saccharinum,1,41.2,6.018046286,Private,Residential,Residential,11429.41335,15,1,0,3,925295,942239870290487,942239843290487
12084,MilwaukeeWI2023Curr,1533498,55,2,1,Live,NA,972,Ulmus americana,1,5.2,6.018046286,StateLocal,Rights-of-Way,Multi-family,626.3107873,0,1,1,1,925307,942240149290487,942240122290487
12085,MilwaukeeWI2023Curr,1533610,55,1,1,Live,NA,129,Pinus strobus,1,16.1,6.018046286,StateLocal,Recreation/Cemetery,Cemetery/Park/Golf,5486.1724,0,1,0,3,925318,942240485290487,942240436290487
12086,MilwaukeeWI2023Curr,1535246,55,1,1,Dead,Yes,544,Fraxinus pennsylvanica,1,6.1,6.018046286,StateLocal,Forest land,Cemetery/Park/Golf,0,NA,0,0,2,925324,942241565290487,942241530290487
12091,MilwaukeeWI2023Curr,1535246,55,1,1,Dead,Yes,544,Fraxinus pennsylvanica,1,8.2,6.018046286,StateLocal,Forest land,Cemetery/Park/Golf,0,NA,0,0,2,925324,942241582290487,942241530290487
12092,MilwaukeeWI2023Curr,1535258,55,2,13,Live,NA,6918,Rhamnus cathartica,1,3.5,74.96528245,StateLocal,Forest land,Cemetery/Park/Golf,323.9170673,0,0,0,2,925325,942241940290487,942241891290487
12093,MilwaukeeWI2023Curr,1535268,55,1,1,Dead,Yes,544,Fraxinus pennsylvanica,1,10.2,6.018046286,StateLocal,Forest land,Unused/Other,0,NA,0,0,2,925327,942240847290487,942240790290487
12116,MilwaukeeWI2023Curr,1535664,55,1,1,Live,NA,96,Picea pungens,1,13.3,6.018046286,Private,Residential,Residential,4165.258438,0,1,0,1,924239,942157486290487,942157467290487
12135,MilwaukeeWI2023Curr,1535660,55,1,1,Live,NA,972,Ulmus americana,1,8.2,6.018046286,Private,Residential,Residential,1355.4548,0,1,0,2,924277,1287172688290480,1287172658290480
12136,MilwaukeeWI2023Curr,1533648,55,1,13,Live,NA,313,Acer negundo,1,4.7,74.96528245,StateLocal,Recreation/Cemetery,Cemetery/Park/Golf,0.586368585,99,0,0,2,982303956290487,1287836239290480,1287836159290480
12137,MilwaukeeWI2023Curr,1534449,55,2,1,Dead,No,541,Fraxinus americana,1,NA,6.018046286,Private,Residential,Residential,NA,NA,NA,NA,NA,982303985290487,1287835644290480,1287835618290480
13832,MilwaukeeWI2023Curr,1535668,55,1,1,Live,NA,96,Picea pungens,1,8.1,6.018046286,Private,Residential,Residential,1574.336128,0,1,0,1,923814,786785244290487,786785219290487
13911,MilwaukeeWI2023Curr,1535660,55,1,1,Live,NA,681,Morus alba,1,9,6.018046286,Private,Residential,Residential,1123.543586,0,1,0,2,924277,1287172687290480,1287172658290480
13921,MilwaukeeWI2023Curr,1533572,55,1,13,Dead,Yes,6918,Rhamnus cathartica,1,4,74.96528245,StateLocal,Forest land,Agriculture,0,NA,0,0,2,925197,494906009126144,494905944126144
13922,MilwaukeeWI2023Curr,1535256,55,1,1,Live,NA,320,Acer platanoides,1,9.3,6.018046286,StateLocal,Rights-of-Way,Residential,1326.48427,0,1,1,1,925198,494906096126144,494906080126144
13923,MilwaukeeWI2023Curr,1533889,55,2,1,Live,NA,313,Acer negundo,1,5.8,6.018046286,Private,Rights-of-Way,Transportation/Utility,522.0922454,5,0,0,2,925234,707810152126144,707810118126144
