city,scientific,n,prop,rank,row_number,name,value,prop2
ClevelandOH,Prunus avium,1,0.003355704697986577,37,46,planted,0,0
ClevelandOH,Prunus avium,1,0.003355704697986577,37,46,not sure,0,0
ClevelandOH,Prunus cerasifera,1,0.003355704697986577,37,47,natural regeneration,0,0
ClevelandOH,Prunus cerasifera,1,0.003355704697986577,37,47,planted,1,0.003355704697986577
ClevelandOH,Prunus cerasifera,1,0.003355704697986577,37,47,not sure,0,0
ClevelandOH,Prunus spp.,1,0.003355704697986577,37,48,natural regeneration,0,0
ClevelandOH,Prunus spp.,1,0.003355704697986577,37,48,planted,1,0.003355704697986577
ClevelandOH,Prunus spp.,1,0.003355704697986577,37,48,not sure,0,0
ClevelandOH,Prunus x yedoensis,1,0.003355704697986577,37,49,natural regeneration,0,0
ClevelandOH,Prunus x yedoensis,1,0.003355704697986577,37,49,planted,1,0.003355704697986577
ClevelandOH,Prunus x yedoensis,1,0.003355704697986577,37,49,not sure,0,0
ClevelandOH,Quercus imbricaria,1,0.003355704697986577,37,50,natural regeneration,0,0
ClevelandOH,Quercus imbricaria,1,0.003355704697986577,37,50,planted,1,0.003355704697986577
ClevelandOH,Quercus imbricaria,1,0.003355704697986577,37,50,not sure,0,0
ClevelandOH,Quercus phellos,1,0.003355704697986577,37,51,natural regeneration,0,0
ClevelandOH,Quercus phellos,1,0.003355704697986577,37,51,planted,1,0.003355704697986577
ClevelandOH,Quercus phellos,1,0.003355704697986577,37,51,not sure,0,0
ClevelandOH,Syringa reticulata,1,0.003355704697986577,37,52,natural regeneration,0,0
ClevelandOH,Syringa reticulata,1,0.003355704697986577,37,52,planted,1,0.003355704697986577
ClevelandOH,Syringa reticulata,1,0.003355704697986577,37,52,not sure,0,0
ClevelandOH,Tilia americana,1,0.003355704697986577,37,53,natural regeneration,1,0.003355704697986577
ClevelandOH,Tilia americana,1,0.003355704697986577,37,53,planted,0,0
ClevelandOH,Tilia americana,1,0.003355704697986577,37,53,not sure,0,0
ClevelandOH,Ulmus rubra,1,0.003355704697986577,37,54,natural regeneration,1,0.003355704697986577
ClevelandOH,Ulmus rubra,1,0.003355704697986577,37,54,planted,0,0
ClevelandOH,Ulmus rubra,1,0.003355704697986577,37,54,not sure,0,0
ClevelandOH,Zelkova serrata,1,0.003355704697986577,37,55,natural regeneration,0,0
ClevelandOH,Zelkova serrata,1,0.003355704697986577,37,55,planted,1,0.003355704697986577
ClevelandOH,Zelkova serrata,1,0.003355704697986577,37,55,not sure,0,0
DesMoinesIA,Morus alba,59,0.09531502423263329,1,1,natural regeneration,55,0.0888529886914378
DesMoinesIA,Morus alba,59,0.09531502423263329,1,1,planted,1,0.0016155088852988692
DesMoinesIA,Morus alba,59,0.09531502423263329,1,1,not sure,3,0.004846526655896608
DesMoinesIA,Acer saccharinum,56,0.09046849757673667,2,2,natural regeneration,38,0.061389337641357025
DesMoinesIA,Acer saccharinum,56,0.09046849757673667,2,2,planted,11,0.01777059773828756
DesMoinesIA,Acer saccharinum,56,0.09046849757673667,2,2,not sure,7,0.011308562197092083
DesMoinesIA,Ulmus pumila,48,0.07754442649434572,3,3,natural regeneration,44,0.07108239095315023
DesMoinesIA,Ulmus pumila,48,0.07754442649434572,3,3,planted,0,0
DesMoinesIA,Ulmus pumila,48,0.07754442649434572,3,3,not sure,4,0.006462035541195476
DesMoinesIA,Ulmus americana,36,0.05815831987075929,4,4,natural regeneration,35,0.05654281098546042
DesMoinesIA,Ulmus americana,36,0.05815831987075929,4,4,planted,1,0.001615508885298869
DesMoinesIA,Ulmus americana,36,0.05815831987075929,4,4,not sure,0,0
DesMoinesIA,Acer negundo,34,0.05492730210016155,5,5,natural regeneration,33,0.05331179321486268
DesMoinesIA,Acer negundo,34,0.05492730210016155,5,5,planted,1,0.001615508885298869
DesMoinesIA,Acer negundo,34,0.05492730210016155,5,5,not sure,0,0
DesMoinesIA,Fraxinus pennsylvanica,34,0.05492730210016155,5,6,natural regeneration,21,0.033925686591276254
DesMoinesIA,Fraxinus pennsylvanica,34,0.05492730210016155,5,6,planted,8,0.012924071082390952
DesMoinesIA,Fraxinus pennsylvanica,34,0.05492730210016155,5,6,not sure,5,0.008077544426494346
DesMoinesIA,Celtis occidentalis,33,0.05331179321486268,7,7,natural regeneration,30,0.04846526655896607
DesMoinesIA,Celtis occidentalis,33,0.05331179321486268,7,7,planted,1,0.001615508885298869
DesMoinesIA,Celtis occidentalis,33,0.05331179321486268,7,7,not sure,2,0.003231017770597738
DesMoinesIA,Morus rubra,30,0.048465266558966075,8,8,natural regeneration,30,0.048465266558966075
DesMoinesIA,Morus rubra,30,0.048465266558966075,8,8,planted,0,0
DesMoinesIA,Morus rubra,30,0.048465266558966075,8,8,not sure,0,0
DesMoinesIA,Pinus strobus,27,0.04361873990306947,9,9,natural regeneration,0,0
DesMoinesIA,Pinus strobus,27,0.04361873990306947,9,9,planted,20,0.03231017770597738
DesMoinesIA,Pinus strobus,27,0.04361873990306947,9,9,not sure,7,0.011308562197092083
DesMoinesIA,Populus deltoides,26,0.0420032310177706,10,10,natural regeneration,26,0.0420032310177706
DesMoinesIA,Populus deltoides,26,0.0420032310177706,10,10,planted,0,0
DesMoinesIA,Populus deltoides,26,0.0420032310177706,10,10,not sure,0,0
DesMoinesIA,Juglans nigra,25,0.04038772213247173,11,11,natural regeneration,24,0.03877221324717286
DesMoinesIA,Juglans nigra,25,0.04038772213247173,11,11,planted,1,0.0016155088852988692
DesMoinesIA,Juglans nigra,25,0.04038772213247173,11,11,not sure,0,0
DesMoinesIA,Malus spp.,20,0.03231017770597738,12,12,natural regeneration,0,0
DesMoinesIA,Malus spp.,20,0.03231017770597738,12,12,planted,20,0.03231017770597738
DesMoinesIA,Malus spp.,20,0.03231017770597738,12,12,not sure,0,0
DesMoinesIA,Gleditsia triacanthos,15,0.024232633279483037,13,13,natural regeneration,9,0.014539579967689821
DesMoinesIA,Gleditsia triacanthos,15,0.024232633279483037,13,13,planted,6,0.009693053311793216
DesMoinesIA,Gleditsia triacanthos,15,0.024232633279483037,13,13,not sure,0,0
DesMoinesIA,Robinia pseudoacacia,15,0.024232633279483037,13,14,natural regeneration,15,0.024232633279483037
DesMoinesIA,Robinia pseudoacacia,15,0.024232633279483037,13,14,planted,0,0
DesMoinesIA,Robinia pseudoacacia,15,0.024232633279483037,13,14,not sure,0,0
DesMoinesIA,Prunus serotina,14,0.022617124394184167,15,15,natural regeneration,14,0.022617124394184167
DesMoinesIA,Prunus serotina,14,0.022617124394184167,15,15,planted,0,0
DesMoinesIA,Prunus serotina,14,0.022617124394184167,15,15,not sure,0,0
DesMoinesIA,Quercus rubra,14,0.022617124394184167,15,16,natural regeneration,9,0.014539579967689823
DesMoinesIA,Quercus rubra,14,0.022617124394184167,15,16,planted,5,0.008077544426494346
DesMoinesIA,Quercus rubra,14,0.022617124394184167,15,16,not sure,0,0
DesMoinesIA,Tilia americana,14,0.022617124394184167,15,17,natural regeneration,14,0.022617124394184167
DesMoinesIA,Tilia americana,14,0.022617124394184167,15,17,planted,0,0
DesMoinesIA,Tilia americana,14,0.022617124394184167,15,17,not sure,0,0
DesMoinesIA,Acer ginnala,10,0.01615508885298869,18,18,natural regeneration,0,0
DesMoinesIA,Acer ginnala,10,0.01615508885298869,18,18,planted,10,0.01615508885298869
DesMoinesIA,Acer ginnala,10,0.01615508885298869,18,18,not sure,0,0
DesMoinesIA,Quercus alba,8,0.012924071082390954,19,19,natural regeneration,6,0.009693053311793216
DesMoinesIA,Quercus alba,8,0.012924071082390954,19,19,planted,2,0.0032310177705977385
DesMoinesIA,Quercus alba,8,0.012924071082390954,19,19,not sure,0,0
DesMoinesIA,Quercus macrocarpa,8,0.012924071082390954,19,20,natural regeneration,7,0.011308562197092085
DesMoinesIA,Quercus macrocarpa,8,0.012924071082390954,19,20,planted,0,0
DesMoinesIA,Quercus macrocarpa,8,0.012924071082390954,19,20,not sure,1,0.0016155088852988692
DesMoinesIA,Tsuga canadensis,6,0.009693053311793215,21,21,natural regeneration,0,0
DesMoinesIA,Tsuga canadensis,6,0.009693053311793215,21,21,planted,6,0.009693053311793215
DesMoinesIA,Tsuga canadensis,6,0.009693053311793215,21,21,not sure,0,0
DesMoinesIA,Carya ovata,5,0.008077544426494346,22,22,natural regeneration,4,0.006462035541195477
DesMoinesIA,Carya ovata,5,0.008077544426494346,22,22,planted,0,0
DesMoinesIA,Carya ovata,5,0.008077544426494346,22,22,not sure,1,0.0016155088852988692
DesMoinesIA,Cercis canadensis,5,0.008077544426494346,22,23,natural regeneration,1,0.0016155088852988692
DesMoinesIA,Cercis canadensis,5,0.008077544426494346,22,23,planted,4,0.006462035541195477
DesMoinesIA,Cercis canadensis,5,0.008077544426494346,22,23,not sure,0,0
DesMoinesIA,Acer platanoides,4,0.006462035541195477,24,24,natural regeneration,0,0
DesMoinesIA,Acer platanoides,4,0.006462035541195477,24,24,planted,4,0.006462035541195477
DesMoinesIA,Acer platanoides,4,0.006462035541195477,24,24,not sure,0,0
DesMoinesIA,Ailanthus altissima,4,0.006462035541195477,24,25,natural regeneration,4,0.006462035541195477
DesMoinesIA,Ailanthus altissima,4,0.006462035541195477,24,25,planted,0,0
DesMoinesIA,Ailanthus altissima,4,0.006462035541195477,24,25,not sure,0,0
DesMoinesIA,Betula nigra,4,0.006462035541195477,24,26,natural regeneration,0,0
DesMoinesIA,Betula nigra,4,0.006462035541195477,24,26,planted,4,0.006462035541195477
DesMoinesIA,Betula nigra,4,0.006462035541195477,24,26,not sure,0,0
DesMoinesIA,Juniperus virginiana,4,0.006462035541195477,24,27,natural regeneration,1,0.0016155088852988692
DesMoinesIA,Juniperus virginiana,4,0.006462035541195477,24,27,planted,2,0.0032310177705977385
DesMoinesIA,Juniperus virginiana,4,0.006462035541195477,24,27,not sure,1,0.0016155088852988692
DesMoinesIA,Salix nigra,4,0.006462035541195477,24,28,natural regeneration,2,0.0032310177705977385
DesMoinesIA,Salix nigra,4,0.006462035541195477,24,28,planted,2,0.0032310177705977385
DesMoinesIA,Salix nigra,4,0.006462035541195477,24,28,not sure,0,0
DesMoinesIA,Tilia cordata,4,0.006462035541195477,24,29,natural regeneration,0,0
DesMoinesIA,Tilia cordata,4,0.006462035541195477,24,29,planted,3,0.004846526655896608
DesMoinesIA,Tilia cordata,4,0.006462035541195477,24,29,not sure,1,0.0016155088852988692
DesMoinesIA,Acer rubrum,3,0.004846526655896607,30,30,natural regeneration,0,0
DesMoinesIA,Acer rubrum,3,0.004846526655896607,30,30,planted,3,0.004846526655896607
DesMoinesIA,Acer rubrum,3,0.004846526655896607,30,30,not sure,0,0
DesMoinesIA,Acer x freemanii,3,0.004846526655896607,30,31,natural regeneration,0,0
DesMoinesIA,Acer x freemanii,3,0.004846526655896607,30,31,planted,3,0.004846526655896607
DesMoinesIA,Acer x freemanii,3,0.004846526655896607,30,31,not sure,0,0
DesMoinesIA,Carya cordiformis,3,0.004846526655896607,30,32,natural regeneration,3,0.004846526655896607
DesMoinesIA,Carya cordiformis,3,0.004846526655896607,30,32,planted,0,0
DesMoinesIA,Carya cordiformis,3,0.004846526655896607,30,32,not sure,0,0
DesMoinesIA,Catalpa speciosa,3,0.004846526655896607,30,33,natural regeneration,2,0.003231017770597738
DesMoinesIA,Catalpa speciosa,3,0.004846526655896607,30,33,planted,1,0.001615508885298869
DesMoinesIA,Catalpa speciosa,3,0.004846526655896607,30,33,not sure,0,0
DesMoinesIA,Fraxinus americana,3,0.004846526655896607,30,34,natural regeneration,1,0.001615508885298869
DesMoinesIA,Fraxinus americana,3,0.004846526655896607,30,34,planted,2,0.003231017770597738
DesMoinesIA,Fraxinus americana,3,0.004846526655896607,30,34,not sure,0,0
DesMoinesIA,Picea glauca,3,0.004846526655896607,30,35,natural regeneration,0,0
DesMoinesIA,Picea glauca,3,0.004846526655896607,30,35,planted,3,0.004846526655896607
DesMoinesIA,Picea glauca,3,0.004846526655896607,30,35,not sure,0,0
DesMoinesIA,Pyrus calleryana,3,0.004846526655896607,30,36,natural regeneration,0,0
DesMoinesIA,Pyrus calleryana,3,0.004846526655896607,30,36,planted,3,0.004846526655896607
DesMoinesIA,Pyrus calleryana,3,0.004846526655896607,30,36,not sure,0,0
DesMoinesIA,Pyrus spp.,3,0.004846526655896607,30,37,natural regeneration,0,0
DesMoinesIA,Pyrus spp.,3,0.004846526655896607,30,37,planted,3,0.004846526655896607
DesMoinesIA,Pyrus spp.,3,0.004846526655896607,30,37,not sure,0,0
DesMoinesIA,Quercus palustris,3,0.004846526655896607,30,38,natural regeneration,0,0
DesMoinesIA,Quercus palustris,3,0.004846526655896607,30,38,planted,2,0.003231017770597738
DesMoinesIA,Quercus palustris,3,0.004846526655896607,30,38,not sure,1,0.001615508885298869
DesMoinesIA,Thuja occidentalis,3,0.004846526655896607,30,39,natural regeneration,0,0
DesMoinesIA,Thuja occidentalis,3,0.004846526655896607,30,39,planted,3,0.004846526655896607
DesMoinesIA,Thuja occidentalis,3,0.004846526655896607,30,39,not sure,0,0
DesMoinesIA,Diospyros kaki,2,0.0032310177705977385,40,40,natural regeneration,0,0
DesMoinesIA,Diospyros kaki,2,0.0032310177705977385,40,40,planted,2,0.0032310177705977385
DesMoinesIA,Diospyros kaki,2,0.0032310177705977385,40,40,not sure,0,0
DesMoinesIA,Ginkgo biloba,2,0.0032310177705977385,40,41,natural regeneration,0,0
DesMoinesIA,Ginkgo biloba,2,0.0032310177705977385,40,41,planted,2,0.0032310177705977385
DesMoinesIA,Ginkgo biloba,2,0.0032310177705977385,40,41,not sure,0,0
DesMoinesIA,Picea pungens,2,0.0032310177705977385,40,42,natural regeneration,0,0
DesMoinesIA,Picea pungens,2,0.0032310177705977385,40,42,planted,2,0.0032310177705977385
DesMoinesIA,Picea pungens,2,0.0032310177705977385,40,42,not sure,0,0
DesMoinesIA,Pinus resinosa,2,0.0032310177705977385,40,43,natural regeneration,0,0
DesMoinesIA,Pinus resinosa,2,0.0032310177705977385,40,43,planted,2,0.0032310177705977385
DesMoinesIA,Pinus resinosa,2,0.0032310177705977385,40,43,not sure,0,0
DesMoinesIA,Pyrus communis,2,0.0032310177705977385,40,44,natural regeneration,0,0
DesMoinesIA,Pyrus communis,2,0.0032310177705977385,40,44,planted,2,0.0032310177705977385
DesMoinesIA,Pyrus communis,2,0.0032310177705977385,40,44,not sure,0,0
DesMoinesIA,Quercus velutina,2,0.0032310177705977385,40,45,natural regeneration,2,0.0032310177705977385
DesMoinesIA,Quercus velutina,2,0.0032310177705977385,40,45,planted,0,0
DesMoinesIA,Quercus velutina,2,0.0032310177705977385,40,45,not sure,0,0
DesMoinesIA,Acer nigrum,1,0.0016155088852988692,46,46,natural regeneration,0,0
DesMoinesIA,Acer nigrum,1,0.0016155088852988692,46,46,planted,0,0
DesMoinesIA,Acer nigrum,1,0.0016155088852988692,46,46,not sure,1,0.0016155088852988692
DesMoinesIA,Acer saccharum,1,0.0016155088852988692,46,47,natural regeneration,0,0
DesMoinesIA,Acer saccharum,1,0.0016155088852988692,46,47,planted,0,0
DesMoinesIA,Acer saccharum,1,0.0016155088852988692,46,47,not sure,1,0.0016155088852988692
DesMoinesIA,Crataegus spp.,1,0.0016155088852988692,46,48,natural regeneration,1,0.0016155088852988692
DesMoinesIA,Crataegus spp.,1,0.0016155088852988692,46,48,planted,0,0
DesMoinesIA,Crataegus spp.,1,0.0016155088852988692,46,48,not sure,0,0
DesMoinesIA,Gymnocladus dioicus,1,0.0016155088852988692,46,49,natural regeneration,0,0
DesMoinesIA,Gymnocladus dioicus,1,0.0016155088852988692,46,49,planted,0,0
DesMoinesIA,Gymnocladus dioicus,1,0.0016155088852988692,46,49,not sure,1,0.0016155088852988692
DesMoinesIA,Malus floribunda,1,0.0016155088852988692,46,50,natural regeneration,0,0
DesMoinesIA,Malus floribunda,1,0.0016155088852988692,46,50,planted,1,0.0016155088852988692
DesMoinesIA,Malus floribunda,1,0.0016155088852988692,46,50,not sure,0,0
DesMoinesIA,Picea abies,1,0.0016155088852988692,46,51,natural regeneration,0,0
DesMoinesIA,Picea abies,1,0.0016155088852988692,46,51,planted,1,0.0016155088852988692
DesMoinesIA,Picea abies,1,0.0016155088852988692,46,51,not sure,0,0
DesMoinesIA,Platanus occidentalis,1,0.0016155088852988692,46,52,natural regeneration,1,0.0016155088852988692
DesMoinesIA,Platanus occidentalis,1,0.0016155088852988692,46,52,planted,0,0
DesMoinesIA,Platanus occidentalis,1,0.0016155088852988692,46,52,not sure,0,0
DesMoinesIA,Prunus americana,1,0.0016155088852988692,46,53,natural regeneration,0,0
DesMoinesIA,Prunus americana,1,0.0016155088852988692,46,53,planted,1,0.0016155088852988692
DesMoinesIA,Prunus americana,1,0.0016155088852988692,46,53,not sure,0,0
DesMoinesIA,Prunus spp.,1,0.0016155088852988692,46,54,natural regeneration,0,0
DesMoinesIA,Prunus spp.,1,0.0016155088852988692,46,54,planted,1,0.0016155088852988692
DesMoinesIA,Prunus spp.,1,0.0016155088852988692,46,54,not sure,0,0
DesMoinesIA,Quercus bicolor,1,0.0016155088852988692,46,55,natural regeneration,0,0
DesMoinesIA,Quercus bicolor,1,0.0016155088852988692,46,55,planted,1,0.0016155088852988692
DesMoinesIA,Quercus bicolor,1,0.0016155088852988692,46,55,not sure,0,0
DesMoinesIA,Ulmus rubra,1,0.0016155088852988692,46,56,natural regeneration,1,0.0016155088852988692
DesMoinesIA,Ulmus rubra,1,0.0016155088852988692,46,56,planted,0,0
DesMoinesIA,Ulmus rubra,1,0.0016155088852988692,46,56,not sure,0,0
HoustonTX,Triadica sebifera,154,0.176,1,1,natural regeneration,142,0.16228571428571428
HoustonTX,Triadica sebifera,154,0.176,1,1,planted,9,0.010285714285714285
HoustonTX,Triadica sebifera,154,0.176,1,1,not sure,3,0.0034285714285714284
HoustonTX,Pinus taeda,93,0.10628571428571429,2,2,natural regeneration,79,0.09028571428571429
HoustonTX,Pinus taeda,93,0.10628571428571429,2,2,planted,13,0.014857142857142857
HoustonTX,Pinus taeda,93,0.10628571428571429,2,2,not sure,1,0.001142857142857143
HoustonTX,Quercus nigra,80,0.09142857142857143,3,3,natural regeneration,66,0.07542857142857143
HoustonTX,Quercus nigra,80,0.09142857142857143,3,3,planted,8,0.009142857142857144
HoustonTX,Quercus nigra,80,0.09142857142857143,3,3,not sure,6,0.006857142857142857
HoustonTX,Fraxinus pennsylvanica,62,0.07085714285714285,4,4,natural regeneration,59,0.06742857142857143
HoustonTX,Fraxinus pennsylvanica,62,0.07085714285714285,4,4,planted,3,0.0034285714285714284
HoustonTX,Fraxinus pennsylvanica,62,0.07085714285714285,4,4,not sure,0,0
HoustonTX,Quercus virginiana,57,0.06514285714285714,5,5,natural regeneration,8,0.009142857142857142
HoustonTX,Quercus virginiana,57,0.06514285714285714,5,5,planted,45,0.05142857142857143
HoustonTX,Quercus virginiana,57,0.06514285714285714,5,5,not sure,4,0.004571428571428571
HoustonTX,Celtis laevigata,53,0.060571428571428575,6,6,natural regeneration,45,0.051428571428571435
HoustonTX,Celtis laevigata,53,0.060571428571428575,6,6,planted,4,0.004571428571428572
HoustonTX,Celtis laevigata,53,0.060571428571428575,6,6,not sure,4,0.004571428571428572
HoustonTX,Liquidambar styraciflua,53,0.060571428571428575,6,7,natural regeneration,52,0.059428571428571435
HoustonTX,Liquidambar styraciflua,53,0.060571428571428575,6,7,planted,0,0
HoustonTX,Liquidambar styraciflua,53,0.060571428571428575,6,7,not sure,1,0.001142857142857143
HoustonTX,Ulmus americana,35,0.04,8,8,natural regeneration,29,0.03314285714285715
HoustonTX,Ulmus americana,35,0.04,8,8,planted,4,0.004571428571428572
HoustonTX,Ulmus americana,35,0.04,8,8,not sure,2,0.002285714285714286
HoustonTX,Carya illinoinensis,29,0.03314285714285714,9,9,natural regeneration,12,0.013714285714285714
HoustonTX,Carya illinoinensis,29,0.03314285714285714,9,9,planted,14,0.016
HoustonTX,Carya illinoinensis,29,0.03314285714285714,9,9,not sure,3,0.0034285714285714284
HoustonTX,Lagerstroemia indica,28,0.032,10,10,natural regeneration,1,0.0011428571428571427
HoustonTX,Lagerstroemia indica,28,0.032,10,10,planted,27,0.030857142857142857
HoustonTX,Lagerstroemia indica,28,0.032,10,10,not sure,0,0
HoustonTX,Quercus phellos,28,0.032,10,11,natural regeneration,25,0.028571428571428574
HoustonTX,Quercus phellos,28,0.032,10,11,planted,3,0.0034285714285714284
HoustonTX,Quercus phellos,28,0.032,10,11,not sure,0,0
HoustonTX,Ulmus alata,22,0.025142857142857144,12,12,natural regeneration,22,0.025142857142857144
HoustonTX,Ulmus alata,22,0.025142857142857144,12,12,planted,0,0
HoustonTX,Ulmus alata,22,0.025142857142857144,12,12,not sure,0,0
HoustonTX,Salix nigra,20,0.022857142857142857,13,13,natural regeneration,20,0.022857142857142857
HoustonTX,Salix nigra,20,0.022857142857142857,13,13,planted,0,0
HoustonTX,Salix nigra,20,0.022857142857142857,13,13,not sure,0,0
HoustonTX,Melia azedarach,18,0.02057142857142857,14,14,natural regeneration,14,0.016
HoustonTX,Melia azedarach,18,0.02057142857142857,14,14,planted,4,0.004571428571428571
HoustonTX,Melia azedarach,18,0.02057142857142857,14,14,not sure,0,0
HoustonTX,Quercus stellata,15,0.017142857142857144,15,15,natural regeneration,10,0.011428571428571429
HoustonTX,Quercus stellata,15,0.017142857142857144,15,15,planted,0,0
HoustonTX,Quercus stellata,15,0.017142857142857144,15,15,not sure,5,0.005714285714285714
HoustonTX,Acer negundo,14,0.016,16,16,natural regeneration,13,0.014857142857142859
HoustonTX,Acer negundo,14,0.016,16,16,planted,1,0.0011428571428571427
HoustonTX,Acer negundo,14,0.016,16,16,not sure,0,0
HoustonTX,Ligustrum japonicum,11,0.012571428571428572,17,17,natural regeneration,11,0.012571428571428572
HoustonTX,Ligustrum japonicum,11,0.012571428571428572,17,17,planted,0,0
HoustonTX,Ligustrum japonicum,11,0.012571428571428572,17,17,not sure,0,0
HoustonTX,Ulmus parvifolia,10,0.011428571428571429,18,18,natural regeneration,6,0.006857142857142857
HoustonTX,Ulmus parvifolia,10,0.011428571428571429,18,18,planted,4,0.004571428571428572
HoustonTX,Ulmus parvifolia,10,0.011428571428571429,18,18,not sure,0,0
HoustonTX,Pyrus calleryana,7,0.008,19,19,natural regeneration,0,0
HoustonTX,Pyrus calleryana,7,0.008,19,19,planted,7,0.008
HoustonTX,Pyrus calleryana,7,0.008,19,19,not sure,0,0
HoustonTX,Juniperus virginiana,6,0.006857142857142857,20,20,natural regeneration,1,0.0011428571428571427
HoustonTX,Juniperus virginiana,6,0.006857142857142857,20,20,planted,5,0.005714285714285714
HoustonTX,Juniperus virginiana,6,0.006857142857142857,20,20,not sure,0,0
HoustonTX,Ligustrum lucidum,6,0.006857142857142857,20,21,natural regeneration,2,0.0022857142857142855
HoustonTX,Ligustrum lucidum,6,0.006857142857142857,20,21,planted,4,0.004571428571428571
HoustonTX,Ligustrum lucidum,6,0.006857142857142857,20,21,not sure,0,0
HoustonTX,Morus rubra,5,0.005714285714285714,22,22,natural regeneration,3,0.0034285714285714284
HoustonTX,Morus rubra,5,0.005714285714285714,22,22,planted,2,0.002285714285714286
HoustonTX,Morus rubra,5,0.005714285714285714,22,22,not sure,0,0
HoustonTX,Platanus occidentalis,5,0.005714285714285714,22,23,natural regeneration,3,0.0034285714285714284
HoustonTX,Platanus occidentalis,5,0.005714285714285714,22,23,planted,1,0.001142857142857143
HoustonTX,Platanus occidentalis,5,0.005714285714285714,22,23,not sure,1,0.001142857142857143
HoustonTX,Ulmus crassifolia,5,0.005714285714285714,22,24,natural regeneration,3,0.0034285714285714284
HoustonTX,Ulmus crassifolia,5,0.005714285714285714,22,24,planted,2,0.002285714285714286
HoustonTX,Ulmus crassifolia,5,0.005714285714285714,22,24,not sure,0,0
HoustonTX,Washingtonia robusta,5,0.005714285714285714,22,25,natural regeneration,0,0
HoustonTX,Washingtonia robusta,5,0.005714285714285714,22,25,planted,5,0.005714285714285714
HoustonTX,Washingtonia robusta,5,0.005714285714285714,22,25,not sure,0,0
HoustonTX,Carpinus caroliniana,4,0.004571428571428572,26,26,natural regeneration,4,0.004571428571428572
HoustonTX,Carpinus caroliniana,4,0.004571428571428572,26,26,planted,0,0
HoustonTX,Carpinus caroliniana,4,0.004571428571428572,26,26,not sure,0,0
HoustonTX,Carya aquatica,3,0.0034285714285714284,27,27,natural regeneration,3,0.0034285714285714284
HoustonTX,Carya aquatica,3,0.0034285714285714284,27,27,planted,0,0
HoustonTX,Carya aquatica,3,0.0034285714285714284,27,27,not sure,0,0
HoustonTX,Koelreuteria bipinnata,3,0.0034285714285714284,27,28,natural regeneration,1,0.0011428571428571427
HoustonTX,Koelreuteria bipinnata,3,0.0034285714285714284,27,28,planted,2,0.0022857142857142855
HoustonTX,Koelreuteria bipinnata,3,0.0034285714285714284,27,28,not sure,0,0
HoustonTX,Magnolia grandiflora,3,0.0034285714285714284,27,29,natural regeneration,0,0
HoustonTX,Magnolia grandiflora,3,0.0034285714285714284,27,29,planted,1,0.0011428571428571427
HoustonTX,Magnolia grandiflora,3,0.0034285714285714284,27,29,not sure,2,0.0022857142857142855
HoustonTX,Quercus pagoda,3,0.0034285714285714284,27,30,natural regeneration,3,0.0034285714285714284
HoustonTX,Quercus pagoda,3,0.0034285714285714284,27,30,planted,0,0
HoustonTX,Quercus pagoda,3,0.0034285714285714284,27,30,not sure,0,0
HoustonTX,Sabal mexicana,3,0.0034285714285714284,27,31,natural regeneration,0,0
HoustonTX,Sabal mexicana,3,0.0034285714285714284,27,31,planted,3,0.0034285714285714284
HoustonTX,Sabal mexicana,3,0.0034285714285714284,27,31,not sure,0,0
HoustonTX,Diospyros virginiana,2,0.002285714285714286,32,32,natural regeneration,2,0.002285714285714286
HoustonTX,Diospyros virginiana,2,0.002285714285714286,32,32,planted,0,0
HoustonTX,Diospyros virginiana,2,0.002285714285714286,32,32,not sure,0,0
HoustonTX,Fraxinus americana,2,0.002285714285714286,32,33,natural regeneration,1,0.001142857142857143
HoustonTX,Fraxinus americana,2,0.002285714285714286,32,33,planted,0,0
HoustonTX,Fraxinus americana,2,0.002285714285714286,32,33,not sure,1,0.001142857142857143
HoustonTX,Fraxinus velutina,2,0.002285714285714286,32,34,natural regeneration,1,0.001142857142857143
HoustonTX,Fraxinus velutina,2,0.002285714285714286,32,34,planted,0,0
HoustonTX,Fraxinus velutina,2,0.002285714285714286,32,34,not sure,1,0.001142857142857143
HoustonTX,Populus deltoides,2,0.002285714285714286,32,35,natural regeneration,0,0
HoustonTX,Populus deltoides,2,0.002285714285714286,32,35,planted,0,0
HoustonTX,Populus deltoides,2,0.002285714285714286,32,35,not sure,2,0.002285714285714286
HoustonTX,Prosopis glandulosa,2,0.002285714285714286,32,36,natural regeneration,2,0.002285714285714286
HoustonTX,Prosopis glandulosa,2,0.002285714285714286,32,36,planted,0,0
HoustonTX,Prosopis glandulosa,2,0.002285714285714286,32,36,not sure,0,0
HoustonTX,Quercus alba,2,0.002285714285714286,32,37,natural regeneration,2,0.002285714285714286
HoustonTX,Quercus alba,2,0.002285714285714286,32,37,planted,0,0
HoustonTX,Quercus alba,2,0.002285714285714286,32,37,not sure,0,0
HoustonTX,Quercus falcata,2,0.002285714285714286,32,38,natural regeneration,1,0.001142857142857143
HoustonTX,Quercus falcata,2,0.002285714285714286,32,38,planted,1,0.001142857142857143
HoustonTX,Quercus falcata,2,0.002285714285714286,32,38,not sure,0,0
HoustonTX,Ulmus rubra,2,0.002285714285714286,32,39,natural regeneration,2,0.002285714285714286
HoustonTX,Ulmus rubra,2,0.002285714285714286,32,39,planted,0,0
HoustonTX,Ulmus rubra,2,0.002285714285714286,32,39,not sure,0,0
