Assemblage,t,Method,Order.q,SC,qD,qD.LCL,qD.UCL
MadisonWI,900,Extrapolation,2,0.9999999806975656,31.18997931246042,26.061339437381054,36.31861918753979
MadisonWI,950,Extrapolation,2,0.9999999924293512,31.212944776105857,26.07738239651544,36.348507155696275
MadisonWI,1000,Extrapolation,2,0.9999999970306997,31.233642628111276,26.091836904149936,36.37544835207262
MilwaukeeWI,50,Rarefaction,0,0.8241754312396516,39.840366011803404,35.57744986305862,44.10328216054819
MilwaukeeWI,100,Rarefaction,0,0.9114436718306629,52.407617079635756,45.79801611772636,59.01721804154515
MilwaukeeWI,150,Extrapolation,0,0.9340123951179113,60.24336463026639,51.369112962293855,69.11761629823893
MilwaukeeWI,200,Extrapolation,0,0.9499399581012675,66.17589708964984,54.75601008720521,77.59578409209446
MilwaukeeWI,250,Extrapolation,0,0.9620230526720773,70.67648207092007,56.634026536844104,84.71893760499604
MilwaukeeWI,300,Extrapolation,0,0.9711896260241778,74.09075166191026,57.57532261324033,90.60618071058019
MilwaukeeWI,350,Extrapolation,0,0.9781436448417103,76.68091202739019,57.94758522917782,95.41423882560257
MilwaukeeWI,400,Extrapolation,0,0.9834191579322719,78.64588009453026,57.97365253604151,99.318107653019
MilwaukeeWI,450,Extrapolation,0,0.9874213096518671,80.13655980546187,57.790000681034336,102.4831189298894
MilwaukeeWI,500,Extrapolation,0,0.990457453835703,81.26743110955253,57.48230508431449,105.05255713479058
MilwaukeeWI,550,Extrapolation,0,0.992760757695951,82.12534169694253,57.105542029142555,107.1451413647425
MilwaukeeWI,600,Extrapolation,0,0.9945081083984889,82.77617665339912,56.69547381525568,108.85687949154256
MilwaukeeWI,650,Extrapolation,0,0.9958336974926397,83.26991824695438,56.275442534916955,110.2643939589918
MilwaukeeWI,700,Extrapolation,0,0.9968393264393529,83.64448442350658,55.860553957757574,111.42841488925559
MilwaukeeWI,750,Extrapolation,0,0.9976022246729983,83.92864079689758,55.46035448470766,112.3969271090875
MilwaukeeWI,800,Extrapolation,0,0.9981809806016154,84.14420976599659,55.08060049705763,113.20781903493555
MilwaukeeWI,850,Extrapolation,0,0.9986200410295168,84.30774641268115,54.72445785331891,113.8910349720434
MilwaukeeWI,900,Extrapolation,0,0.9989531245450664,84.43180988489894,54.393329978207674,114.4702897915902
MilwaukeeWI,950,Extrapolation,0,0.9992058110120775,84.5259279034029,54.08743624028845,114.96441956651736
MilwaukeeWI,1000,Extrapolation,0,0.9993975060303832,84.59732846352557,53.80621833614987,115.38843859090127
MilwaukeeWI,50,Rarefaction,1,0.8241754312396516,28.497668694198094,24.958914903209955,32.036422485186236
MilwaukeeWI,100,Rarefaction,1,0.9114436718306629,33.42456949745769,28.878338104168026,37.97080089074735
MilwaukeeWI,150,Extrapolation,1,0.9340123951179113,35.7166846525593,30.64000797791599,40.79336132720262
MilwaukeeWI,200,Extrapolation,1,0.9499399581012675,37.31499036958911,31.858894941803797,42.771085797374425
MilwaukeeWI,250,Extrapolation,1,0.9620230526720773,38.44914829148488,32.71671623536242,44.181580347607344
MilwaukeeWI,300,Extrapolation,1,0.9711896260241778,39.25394688420302,33.318837590199074,45.18905617820696
MilwaukeeWI,350,Extrapolation,1,0.9781436448417103,39.82503205879533,33.74053022637641,45.90953389121425
MilwaukeeWI,400,Extrapolation,1,0.9834191579322719,40.230274164820415,34.03542999965896,46.42511832998187
MilwaukeeWI,450,Extrapolation,1,0.9874213096518671,40.517834010184785,34.24151693578347,46.7941510845861
MilwaukeeWI,500,Extrapolation,1,0.990457453835703,40.72188650975614,34.385527277061996,47.05824574245028
MilwaukeeWI,550,Extrapolation,1,0.992760757695951,40.86668218708223,34.48619851691906,47.247165857245406
MilwaukeeWI,600,Extrapolation,1,0.9945081083984889,40.969429216480854,34.55662355106112,47.38223488190059
MilwaukeeWI,650,Extrapolation,1,0.9958336974926397,41.04233852044071,34.60593553602051,47.478741504860906
MilwaukeeWI,700,Extrapolation,1,0.9968393264393529,41.09407497097387,34.640500835880644,47.5476491060671
MilwaukeeWI,750,Extrapolation,1,0.9976022246729983,41.13078716226353,34.66475715030895,47.59681717421811
MilwaukeeWI,800,Extrapolation,1,0.9981809806016154,41.156838137454116,34.68179930515542,47.63187696975281
MilwaukeeWI,850,Extrapolation,1,0.9986200410295168,41.17532391246618,34.69378737374719,47.656860451185175
MilwaukeeWI,900,Extrapolation,1,0.9989531245450664,41.18844142055549,34.70223053774619,47.674652303364795
MilwaukeeWI,950,Extrapolation,1,0.9992058110120775,41.197749605814735,34.708184404545,47.68731480708447
MilwaukeeWI,1000,Extrapolation,1,0.9993975060303832,41.204354695152624,34.71238819012332,47.69632120018193
MilwaukeeWI,50,Rarefaction,2,0.8241754312396516,20.65903602462149,17.482060085575963,23.836011963667016
MilwaukeeWI,100,Rarefaction,2,0.9114436718306629,22.76526514951869,18.963200798182964,26.567329500854417
MilwaukeeWI,150,Extrapolation,2,0.9340123951179113,23.566136380001087,19.50799648516066,27.624276274841513
MilwaukeeWI,200,Extrapolation,2,0.9499399581012675,23.988081036709527,19.79096432660952,28.185197746809536
MilwaukeeWI,250,Extrapolation,2,0.9620230526720773,24.24857919197373,19.9642642766459,28.53289410730156
MilwaukeeWI,300,Extrapolation,2,0.9711896260241778,24.42541074513663,20.081296500913663,28.7695249893596
MilwaukeeWI,350,Extrapolation,2,0.9781436448417103,24.553306288207267,20.165635521913856,28.940977054500678
MilwaukeeWI,400,Extrapolation,2,0.9834191579322719,24.65011036916966,20.22930099806952,29.0709197402698
MilwaukeeWI,450,Extrapolation,2,0.9874213096518671,24.725931783646903,20.279064046878524,29.172799520415282
MilwaukeeWI,500,Extrapolation,2,0.990457453835703,24.786925579775342,20.319029990387698,29.254821169162987
MilwaukeeWI,550,Extrapolation,2,0.992760757695951,24.8370538710014,20.35183266912409,29.322275072878714
MilwaukeeWI,600,Extrapolation,2,0.9945081083984889,24.878982591337344,20.379239490138293,29.378725692536396
MilwaukeeWI,650,Extrapolation,2,0.9958336974926397,24.91457146825948,20.40248062462529,29.426662311893672
MilwaukeeWI,700,Extrapolation,2,0.9968393264393529,24.94515735846763,20.422438715719526,29.467876001215732
MilwaukeeWI,750,Extrapolation,2,0.9976022246729983,24.971725939281683,20.43976350324622,29.503688375317147
MilwaukeeWI,800,Extrapolation,2,0.9981809806016154,24.995019916642836,20.45494388883487,29.535095944450802
MilwaukeeWI,850,Extrapolation,2,0.9986200410295168,25.015609545413277,20.468354802668735,29.56286428815782
MilwaukeeWI,900,Extrapolation,2,0.9989531245450664,25.03393993573038,20.480288585053234,29.587591286407527
MilwaukeeWI,950,Extrapolation,2,0.9992058110120775,25.050363596925273,20.490976540361753,29.609750653488792
MilwaukeeWI,1000,Extrapolation,2,0.9993975060303832,25.065163327859093,20.50060407582692,29.629722579891265
MinneapolisMN,50,Rarefaction,0,0.8427786086901695,39.28828897234605,35.48699355784716,43.08958438684495
MinneapolisMN,100,Rarefaction,0,0.915796066156711,52.0211982679272,46.77148219298863,57.270914342865765
MinneapolisMN,150,Extrapolation,0,0.9493893154856589,59.361112953036816,52.45609271801851,66.26613318805512
MinneapolisMN,200,Extrapolation,0,0.9696148439387893,63.771358909247844,54.69977196703339,72.84294585146229
MinneapolisMN,250,Extrapolation,0,0.9817576522087442,66.41913996444833,55.04810295402799,77.79017697486869
MinneapolisMN,300,Extrapolation,0,0.989047834664178,68.00878929146721,54.46137679589539,81.55620178703903
MinneapolisMN,350,Extrapolation,0,0.9934246442993112,68.96316766725033,53.44771188263407,84.4786234518666
MinneapolisMN,400,Extrapolation,0,0.9960523511776098,69.53614817853742,52.272579510197545,86.79971684687729
MinneapolisMN,450,Extrapolation,0,0.9976299485633475,69.88014870772523,51.07425291253905,88.6860445029114
MinneapolisMN,500,Extrapolation,0,0.9985770913105241,70.08667643729089,49.92281574992731,90.25053712465447
MinneapolisMN,550,Extrapolation,0,0.9991457277646911,70.21066956945339,48.85122756240861,91.57011157649816
MinneapolisMN,600,Extrapolation,0,0.9994871202506407,70.28511137373698,47.872210711769995,92.69801203570397
MinneapolisMN,650,Extrapolation,0,0.9996920821882876,70.32980402830866,46.98762312115489,93.67198493546243
MinneapolisMN,700,Extrapolation,0,0.9998151352653558,70.35663617446478,46.19371237080378,94.51955997812578
MinneapolisMN,750,Extrapolation,0,0.999889012688402,70.37274540033742,45.48406151885234,95.2614292818225
MinneapolisMN,800,Extrapolation,0,0.9999333665051939,70.38241690244934,44.85122421165805,95.91360959324062
MinneapolisMN,850,Extrapolation,0,0.9999599952231824,70.3882233858794,44.28761119897844,96.48883557278036
MinneapolisMN,900,Extrapolation,0,0.999975982316808,70.39170942656197,43.785949567541664,96.99746928558228
MinneapolisMN,950,Extrapolation,0,0.9999855804943358,70.39380234214278,43.339499876305965,97.44810480797959
MinneapolisMN,1000,Extrapolation,0,0.9999913429558573,70.39505886667226,42.942138272614784,97.84797946072973
MinneapolisMN,50,Rarefaction,1,0.8427786086901695,28.004717360812773,24.916489004682916,31.09294571694263
MinneapolisMN,100,Rarefaction,1,0.915796066156711,32.39493036377321,28.61807983948013,36.171780888066294
MinneapolisMN,150,Extrapolation,1,0.9493893154856589,34.32938805984648,30.258800722571554,38.39997539712141
MinneapolisMN,200,Extrapolation,1,0.9696148439387893,35.588477037433805,31.324823087724887,39.85213098714272
MinneapolisMN,250,Extrapolation,1,0.9817576522087442,36.466704620164876,32.06333765399789,40.87007158633186
MinneapolisMN,300,Extrapolation,1,0.989047834664178,37.07927744130703,32.572860559979375,41.58569432263468
MinneapolisMN,350,Extrapolation,1,0.9934246442993112,37.506553318973204,32.92290970367352,42.09019693427289
MinneapolisMN,400,Extrapolation,1,0.9960523511776098,37.804582662317245,33.16239808155805,42.44676724307644
MinneapolisMN,450,Extrapolation,1,0.9976299485633475,38.012461211369036,33.32557237553411,42.699350047203964
MinneapolisMN,500,Extrapolation,1,0.9985770913105241,38.157458649107895,33.436286710048414,42.878630588167375
MinneapolisMN,550,Extrapolation,1,0.9991457277646911,38.258595861421206,33.51107657456752,43.006115148274894
MinneapolisMN,600,Extrapolation,1,0.9994871202506407,38.32914011291984,33.561355182817714,43.09692504302196
MinneapolisMN,650,Extrapolation,1,0.9996920821882876,38.378345457873245,33.59497035713613,43.16172055861036
MinneapolisMN,700,Extrapolation,1,0.9998151352653558,38.41266669483514,33.61729987233656,43.20803351733372
MinneapolisMN,750,Extrapolation,1,0.999889012688402,38.436606112549,33.63201711358421,43.24119511151379
MinneapolisMN,800,Extrapolation,1,0.9999333665051939,38.453304103973814,33.641623415101314,43.26498479284631
MinneapolisMN,850,Extrapolation,1,0.9999599952231824,38.464951125674844,33.64781655709416,43.28208569425553
MinneapolisMN,900,Extrapolation,1,0.999975982316808,38.47307504375894,33.65174492931743,43.29440515820045
MinneapolisMN,950,Extrapolation,1,0.9999855804943358,38.47874156063607,33.65418230712221,43.30330081414992
MinneapolisMN,1000,Extrapolation,1,0.9999913429558573,38.482694014758124,33.65564772294857,43.309740306567676
MinneapolisMN,50,Rarefaction,2,0.8427786086901695,20.93757595688362,18.31300172222154,23.5621501915457
MinneapolisMN,100,Rarefaction,2,0.915796066156711,22.915309434647902,19.80969473144165,26.020924137854156
MinneapolisMN,150,Extrapolation,2,0.9493893154856589,23.66028155266156,20.35925743242376,26.961305672899357
MinneapolisMN,200,Extrapolation,2,0.9696148439387893,24.05123191782605,20.644542477225322,27.45792135842678
MinneapolisMN,250,Extrapolation,2,0.9817576522087442,24.29206570341423,20.8192152113185,27.76491619550996
MinneapolisMN,300,Extrapolation,2,0.989047834664178,24.45531907551721,20.937156472831113,27.973481678203306
MinneapolisMN,350,Extrapolation,2,0.9934246442993112,24.573278537018908,21.022142221279864,28.12441485275795
MinneapolisMN,400,Extrapolation,2,0.9960523511776098,24.662497622543576,21.086291511345994,28.238703733741158
MinneapolisMN,450,Extrapolation,2,0.9976299485633475,24.732339417550325,21.13643021581339,28.32824861928726
MinneapolisMN,500,Extrapolation,2,0.9985770913105241,24.788498310913127,21.176696322096383,28.40030029972987
MinneapolisMN,550,Extrapolation,2,0.9991457277646911,24.834636545838592,21.209744373491308,28.459528718185876
MinneapolisMN,600,Extrapolation,2,0.9994871202506407,24.873216478180204,21.237355537817944,28.509077418542464
MinneapolisMN,650,Extrapolation,2,0.9996920821882876,24.905954782496007,21.260769491559415,28.5511400734326
MinneapolisMN,700,Extrapolation,2,0.9998151352653558,24.934084856531445,21.280875655565183,28.587294057497708
MinneapolisMN,750,Extrapolation,2,0.999889012688402,24.95851570371636,21.298328733197557,28.61870267423516
MinneapolisMN,800,Extrapolation,2,0.9999333665051939,24.979932001599984,21.31362134467026,28.646242658529708
MinneapolisMN,850,Extrapolation,2,0.9999599952231824,24.99885928018489,21.32713126126667,28.670587299103115
MinneapolisMN,900,Extrapolation,2,0.999975982316808,25.015707623074256,21.339153031425223,28.69226221472329
MinneapolisMN,950,Extrapolation,2,0.9999855804943358,25.03080171814155,21.34991970172571,28.71168373455739
MinneapolisMN,1000,Extrapolation,2,0.9999913429558573,25.044401986067577,21.359618072457167,28.729185899677987
PittsburghPA,50,Rarefaction,0,0.8554915259987507,46.69314556820654,42.51410080548169,50.87219033093139
PittsburghPA,100,Extrapolation,0,0.9339364503073772,61.39949377530122,55.446567083043206,67.35242046755923
PittsburghPA,150,Extrapolation,0,0.96773039146222,68.42823943707056,60.35586791000784,76.50061096413329
PittsburghPA,200,Extrapolation,0,0.98423748587494,71.86152257235754,61.32706966817655,82.39597547653854
PittsburghPA,250,Extrapolation,0,0.9923005929479488,73.53855481313985,60.84870976860892,86.22839985767078
PittsburghPA,300,Extrapolation,0,0.9962391235000432,74.35772323758972,59.99396333634043,88.72148313883902
PittsburghPA,350,Extrapolation,0,0.9981629504775749,74.75785681361606,59.15519991786354,90.36051370936858
PittsburghPA,400,Extrapolation,0,0.9991026690326361,74.95330731425169,58.45244296931497,91.4541716591884
PittsburghPA,450,Extrapolation,0,0.9995616869032865,75.0487776783688,57.9024148700024,92.19514048673518
PittsburghPA,500,Extrapolation,0,0.9997859002110281,75.09541143164655,57.486639112538484,92.70418375075462
PittsburghPA,550,Extrapolation,0,0.9998954201460519,75.11819030093108,57.17828563431835,93.05809496754381
PittsburghPA,600,Extrapolation,0,0.9999489165967687,75.12931693881482,56.952022324482,93.30661155314765
PittsburghPA,650,Extrapolation,0,0.9999750476407532,75.13475189122838,56.78694879846046,93.4825549839963
PittsburghPA,700,Extrapolation,0,0.9999878116923971,75.13740666511842,56.66685308989724,93.6079602403396
PittsburghPA,750,Extrapolation,0,0.9999940464610679,75.13870342429327,56.57956271332557,93.697844135260965
PittsburghPA,800,Extrapolation,0,0.9999970919157138,75.1393368433441,56.51610316077002,93.76257052591816
PittsburghPA,850,Extrapolation,0,0.9999985795080352,75.13964624519892,56.469925491161355,93.80936699923649
PittsburghPA,900,Extrapolation,0,0.9999993061420428,75.13979737659864,56.43627742463127,93.843317328566
PittsburghPA,950,Extrapolation,0,0.9999996610759675,75.13987119871581,56.41171968608459,93.86802271134704
PittsburghPA,1000,Extrapolation,0,0.9999998344481048,75.13990725809855,56.393765333167984,93.88604918302912
PittsburghPA,50,Rarefaction,1,0.8554915259987507,28.813586044292773,25.83212796074627,31.795044127839276
PittsburghPA,100,Extrapolation,1,0.9339364503073772,32.77439219637435,29.212635546020593,36.33614884672811
PittsburghPA,150,Extrapolation,1,0.96773039146222,34.64265129537817,30.78652927440688,38.498773316349464
PittsburghPA,200,Extrapolation,1,0.98423748587494,35.79269762241496,31.736067210142338,39.84932803468759
PittsburghPA,250,Extrapolation,1,0.9923005929479488,36.50063291631293,32.30634338031437,40.694922452311495
PittsburghPA,300,Extrapolation,1,0.9962391235000432,36.936417430870456,32.64734415518244,41.225490706558475
PittsburghPA,350,Extrapolation,1,0.9981629504775749,37.204673788146394,32.85045316836575,41.558894407927035
PittsburghPA,400,Extrapolation,1,0.9991026690326361,37.36980465171557,32.97099836216835,41.768610941262786
PittsburghPA,450,Extrapolation,1,0.9995616869032865,37.47145444067118,33.04229117373389,41.900617707608475
PittsburghPA,500,Extrapolation,1,0.9997859002110281,37.53402711407328,33.084298377605755,41.98375585054081
PittsburghPA,550,Extrapolation,1,0.9998954201460519,37.572545044084876,33.10894588808077,42.036144200088984
PittsburghPA,600,Extrapolation,1,0.9999489165967687,37.59625556901074,33.12333599475704,42.06917514326443
PittsburghPA,650,Extrapolation,1,0.9999750476407532,37.61085108315417,33.13168697045605,42.09001519585228
PittsburghPA,700,Extrapolation,1,0.9999878116923971,37.61983565999408,33.13649731380279,42.10317400618537
PittsburghPA,750,Extrapolation,1,0.9999940464610679,37.62536630593084,33.13924239455387,42.11149021730781
PittsburghPA,800,Extrapolation,1,0.9999970919157138,37.62877081178824,33.14079031725962,42.116751306316864
PittsburghPA,850,Extrapolation,1,0.9999985795080352,37.63086652723733,33.14164967552462,42.12008337895004
PittsburghPA,900,Extrapolation,1,0.9999993061420428,37.63215658912223,33.142116866677824,42.12219631156664
PittsburghPA,950,Extrapolation,1,0.9999996610759675,37.63295071394848,33.1423634981476,42.12353792974936
PittsburghPA,1000,Extrapolation,1,0.9999998344481048,37.63343955424912,33.14248811775505,42.124390990743194
PittsburghPA,50,Rarefaction,2,0.8554915259987507,19.47250347023374,17.13376910193584,21.81123783853164
PittsburghPA,100,Extrapolation,2,0.9339364503073772,20.64826704602693,18.02318305924409,23.27335103280977
PittsburghPA,150,Extrapolation,2,0.96773039146222,21.072388978678443,18.338665071867783,23.806112885489103
PittsburghPA,200,Extrapolation,2,0.98423748587494,21.29105144235605,18.500215658601128,24.08188722611097
PittsburghPA,250,Extrapolation,2,0.9923005929479488,21.424440808359435,18.59839853649565,24.25048308022322
PittsburghPA,300,Extrapolation,2,0.9962391235000432,21.514299491539173,18.664383631383792,24.364215351694554
PittsburghPA,350,Extrapolation,2,0.9981629504775749,21.578947145665314,18.711777901283696,24.44611639004693
PittsburghPA,400,Extrapolation,2,0.9991026690326361,21.62768842543922,18.747467901255668,24.507908949622774
PittsburghPA,450,Extrapolation,2,0.9995616869032865,21.66575080633835,18.775312734770935,24.556188877905768
PittsburghPA,500,Extrapolation,2,0.9997859002110281,21.696297306396325,18.79764295925525,24.5949516535374
PittsburghPA,550,Extrapolation,2,0.9998954201460519,21.721354038626,18.815949194130397,24.626758883121603
PittsburghPA,600,Extrapolation,2,0.9999489165967687,21.742278901703216,18.831229238155434,24.653328565250998
PittsburghPA,650,Extrapolation,2,0.9999750476407532,21.76001606952588,18.84417618725673,24.67585595179503
PittsburghPA,700,Extrapolation,2,0.9999878116923971,21.77524240595862,18.85528649521009,24.695198316707145
PittsburghPA,750,Extrapolation,2,0.9999940464610679,21.788455811215698,18.864925092695515,24.71198652973588
PittsburghPA,800,Extrapolation,2,0.9999970919157138,21.800030702349037,18.873366236424967,24.726695168273107
PittsburghPA,850,Extrapolation,2,0.9999985795080352,21.810254059313618,18.880820024134447,24.739688094492788
PittsburghPA,900,Extrapolation,2,0.9999993061420428,21.819349540860284,18.887450119423384,24.751248962297183
PittsburghPA,950,Extrapolation,2,0.9999996610759675,21.82749403605114,18.893385908184545,24.761602163917733
PittsburghPA,1000,Extrapolation,2,0.9999998344481048,21.834829282025034,18.89873102600008,24.77092753804999
PortlandME,50,Rarefaction,0,0.872944466704401,34.73236251086704,30.785164111073723,38.67956091066036
PortlandME,100,Rarefaction,0,0.9232609636566483,47.46945798124755,41.79575140231876,53.143164560176345
PortlandME,150,Extrapolation,0,0.9517756753587044,55.40845256453497,47.96252284994373,62.854382279126206
PortlandME,200,Extrapolation,0,0.9697122324054939,60.39481542354254,50.94911136277683,69.84051948430825
PortlandME,250,Extrapolation,0,0.9809774657772341,63.52655030088631,52.12913486770791,74.92396573406472
PortlandME,300,Extrapolation,0,0.9880527078422929,65.49346759497259,52.364542728085624,78.62239246185955
PortlandME,350,Extrapolation,0,0.9924963841184323,66.7288095997393,52.13005788559326,81.32756131388533
PortlandME,400,Extrapolation,0,0.9952872792801176,67.50467845468773,51.680247595020546,83.32910931435492
PortlandME,450,Extrapolation,0,0.9970401287946834,67.99197061973695,51.1500853600507,84.8338558794232
PortlandME,500,Extrapolation,0,0.998141023397567,68.29801931933856,50.60950833956359,85.98653029911354
PortlandME,550,Extrapolation,0,0.998832451222139,68.49023625456954,50.0929796134954,86.88749289564367
PortlandME,600,Extrapolation,0,0.9992667093566963,68.61096001597645,49.615721457459756,87.60619857449313
PortlandME,650,Extrapolation,0,0.9995394495050204,68.6867817772105,49.182713559866,88.190849994555
PortlandME,700,Extrapolation,0,0.9997107466727375,68.73440238983588,48.79368923365095,88.6751155460208
PortlandME,750,Extrapolation,0,0.9998183315657144,68.76431099008344,48.4458897748771,89.08273220528979
PortlandME,800,Extrapolation,0,0.9998859013297163,68.78309538447597,48.135556048389816,89.43063472056213
PortlandME,850,Extrapolation,0,0.9999283391932577,68.79489311054049,47.85870985158346,89.73107636949752
PortlandME,900,Extrapolation,0,0.9999549927163027,68.80230278994696,47.611539327807996,89.99306625208592
PortlandME,950,Extrapolation,0,0.9999717327270247,68.80695651292768,47.39056749801473,90.22334552784064
PortlandME,1000,Extrapolation,0,0.9999822464575548,68.80987933001506,47.192705548985344,90.42705311104478
PortlandME,50,Rarefaction,1,0.872944466704401,20.324688218875917,17.650630838488073,22.99874559926376
PortlandME,100,Rarefaction,1,0.9232609636566483,22.771018422874622,19.68724884243808,25.854788003311164
PortlandME,150,Extrapolation,1,0.9517756753587044,23.95279996939275,20.682170006484636,27.223429932300863
PortlandME,200,Extrapolation,1,0.9697122324054939,24.73619731067548,21.34194369178366,28.1304509295673
PortlandME,250,Extrapolation,1,0.9809774657772341,25.257809920214864,21.77997480122925,28.735645039200477
PortlandME,300,Extrapolation,1,0.9880527078422929,25.605117346590585,22.069896660383904,29.140338032797267
PortlandME,350,Extrapolation,1,0.9924963841184323,25.836366450254403,22.261284047503754,29.41144885300505
PortlandME,400,Extrapolation,1,0.9952872792801176,25.99033997308794,22.387347968287525,29.593331977888358
PortlandME,450,Extrapolation,1,0.9970401287946834,26.09286078444743,22.470226845043364,29.7154947238515
PortlandME,500,Extrapolation,1,0.998141023397567,26.161122629525636,22.524618573442748,29.797626685608524
PortlandME,550,Extrapolation,1,0.998832451222139,26.206573688990446,22.560251544434458,29.852895833546434
PortlandME,600,Extrapolation,1,0.9992667093566963,26.236836551122387,22.5835505129548,29.890122589289973
PortlandME,650,Extrapolation,1,0.9995394495050204,26.256986594602143,22.598751405680662,29.915221783523624
PortlandME,700,Extrapolation,1,0.9997107466727375,26.270403179275,22.60864332911401,29.93216302943599
PortlandME,750,Extrapolation,1,0.9998183315657144,26.27933639792858,22.615060597801516,29.943612198055646
PortlandME,800,Extrapolation,1,0.9998859013297163,26.285284438913568,22.619208185793163,29.951360692033973
PortlandME,850,Extrapolation,1,0.9999283391932577,26.289244847018537,22.621876643599094,29.95661305043798
PortlandME,900,Extrapolation,1,0.9999549927163027,26.291881821511062,22.623583866399965,29.96017977662216
PortlandME,950,Extrapolation,1,0.9999717327270247,26.29363760886679,22.624668535717873,29.962606682015704
PortlandME,1000,Extrapolation,1,0.9999822464575548,26.294806671839247,22.62535166657597,29.964261677102524
PortlandME,50,Rarefaction,2,0.872944466704401,13.914546047330399,11.8743408098535,15.954751284807298
PortlandME,100,Rarefaction,2,0.9232609636566483,14.5695282562646,12.342628375058725,16.796428137470475
PortlandME,150,Extrapolation,2,0.9517756753587044,14.801776831539518,12.505959122793008,17.09759454028603
PortlandME,200,Extrapolation,2,0.9697122324054939,14.920700082703243,12.589042511532327,17.25235765387416
PortlandME,250,Extrapolation,2,0.9809774657772341,14.992975733354731,12.639354433691077,17.346597033018387
PortlandME,300,Extrapolation,2,0.9880527078422929,15.041549763166277,12.673090073119393,17.41000945321316
PortlandME,350,Extrapolation,2,0.9924963841184323,15.076438642995308,12.697282757929653,17.455594528060963
PortlandME,400,Extrapolation,2,0.9952872792801176,15.102711701720152,12.715479894043389,17.489943509396912
PortlandME,450,Extrapolation,2,0.9970401287946834,15.12320969642491,12.72966450806088,17.51675488478894
PortlandME,500,Extrapolation,2,0.998141023397567,15.139648197521332,12.741031959204339,17.538264435838325
PortlandME,550,Extrapolation,2,0.998832451222139,15.15312448466901,12.750345691699497,17.555903277638524
PortlandME,600,Extrapolation,2,0.9992667093566963,15.164373064290476,12.758116149984563,17.57062997859639
PortlandME,650,Extrapolation,2,0.9995394495050204,15.173904145387752,12.764697562696439,17.583110728079063
PortlandME,700,Extrapolation,2,0.9997107466727375,15.182083184438767,12.770343455304024,17.593822913573508
PortlandME,750,Extrapolation,2,0.9998183315657144,15.189178820525399,12.775240061334259,17.60311757971654
PortlandME,800,Extrapolation,2,0.9998859013297163,15.195392945100346,12.779527259203231,17.61125863099746
PortlandME,850,Extrapolation,2,0.9999283391932577,15.20088022021439,12.783312149998864,17.618448290429917
PortlandME,900,Extrapolation,2,0.9999549927163027,15.205761126181923,12.786678126930823,17.62484412543302
PortlandME,950,Extrapolation,2,0.9999717327270247,15.210130910244537,12.78969109129039,17.630570729198684
PortlandME,1000,Extrapolation,2,0.9999822464575548,15.21406586383146,12.792403810145336,17.635727917517585
PortlandOR,50,Rarefaction,0,0.7222483694013975,54.55144519381262,48.19641985561952,60.90647053200572
PortlandOR,100,Rarefaction,0,0.8232469254040298,80.52157839246284,69.85059152124184,91.19256526368385
PortlandOR,150,Extrapolation,0,0.8627321779022225,99.02500352935887,84.32804076305632,113.72196629566142
PortlandOR,200,Extrapolation,0,0.8928089531945093,113.46763619103291,94.55248101902727,132.38279136303856
PortlandOR,250,Extrapolation,0,0.9162956012584471,124.7457412121012,101.4865550027894,148.004927421413
PortlandOR,300,Extrapolation,0,0.9346360859652881,133.55269876934636,106.07826030179257,161.02713723690016
PortlandOR,350,Extrapolation,0,0.9489579840226932,140.4299623938848,109.06183687584529,171.79808791192434
PortlandOR,400,Extrapolation,0,0.9601418086186807,145.80034764372522,110.9560328155303,180.64466247192013
PortlandOR,450,Extrapolation,0,0.968875143550439,149.99402688975516,112.11659720877432,187.871456570736
PortlandOR,500,Extrapolation,0,0.9756949160151854,153.26882837985397,112.7857409864819,193.75191577322605
PortlandOR,550,Extrapolation,0,0.9810204070028017,155.82608757169749,113.12841838951873,198.52375675387623
PortlandOR,600,Extrapolation,0,0.9851790287758576,157.82302527739972,113.25718039881025,202.3888701559892
PortlandOR,650,Extrapolation,0,0.9884264542417068,159.38241363082685,113.24889415754723,205.51593310410647
PortlandOR,700,Extrapolation,0,0.9909623357745196,160.60012414320815,113.15598553137607,208.04426275504022
PortlandOR,750,Extrapolation,0,0.9929425798836109,161.55102190302858,113.01404554911485,210.0879982569423
PortlandOR,800,Extrapolation,0,0.9944889323771523,162.2935682968043,112.84701972334142,211.74011687026717
PortlandOR,850,Extrapolation,0,0.9956964633190719,162.87341522694476,112.67077852670906,213.07605192718046
PortlandOR,900,Extrapolation,0,0.9966394119558049,163.32621179994229,112.49559293991832,214.15683065996626
PortlandOR,950,Extrapolation,0,0.9973757509601725,163.67979604064635,112.32786170642888,215.03173037486383
PortlandOR,1000,Extrapolation,0,0.9979507506030288,163.95590637965938,112.17132208414061,215.74049067517814
PortlandOR,50,Rarefaction,1,0.7222483694013975,36.884305898593986,31.463672707043404,42.30493909014457
PortlandOR,100,Rarefaction,1,0.8232469254040298,46.02286535731966,38.379664831263725,53.666065883375595
PortlandOR,150,Extrapolation,1,0.8627321779022225,51.015093603884154,42.0333066416204,59.99688056614791
PortlandOR,200,Extrapolation,1,0.8928089531945093,54.68239182080622,44.69272928536977,64.67205435624265
PortlandOR,250,Extrapolation,1,0.9162956012584471,57.39625656336209,46.637871213209706,68.15464191351447
